loan_id, customer_id, disbursed_date, purpose         , amount_pkr, term_months, interest_rate_pct, inflow_to_loan_ratio, defaulted
L506804, C111325    , 2024-12-12    , emergency       , 31729.0   ,           6, 34.0%            ,                 2.33, False
L506805, C106583    , 2024-12-25    , nano_loan       , 9695.0    ,           1, 19.2             ,                 0.78, False
L506806, C107466    , 15/05/2025    , nano_loan       , 15663.0   ,           1, 28.9             ,                 1.16, False
L506807, C104133    , 2024-11-18    , nano_loan       , 24453.0   ,           1, 34.9             ,                 1.2 , False
L506808, C103330    , 21/07/2024    , device_finance  , 49962.0   ,          12, 22.8             ,                 3.03, False
L506809, C101272    , 2024-07-13    , nano_loan       , 3740.0    ,          12, 32.4%            ,                 0.33, False
L506810, C108287    , 2024-07-11    , merchant_advance, 99278.0   ,           1, 35.2%            ,                 0.69, False
L506811, C102832    , 2025-02-01    , device_finance  , 49606.0   ,           6, 19.8             ,                 0.94, False
L506812, C109659    , 2025-01-01    , nano_loan       , 15256.0   ,           1, 19.8             ,                 0.2 , False
L506813, C112582    , 2024-11-11    , nano_loan       , 24594.0   ,           3, 19.3%            ,                 1.91, True
L506814, C106122    , 24/05/2025    , merchant_advance, 309800.0  ,           1, 27.1             ,                 7.71, False
L506815, C108987    , 2025-05-11    , nano_loan       , 24773.0   ,           6, 35.2             ,                 0.27, False
L506816, C109511    , 23/08/2024    , emergency       , 16808.0   ,           1, 34.9%            ,                 0.57, False
L506817, C104020    , 2024-08-19    , merchant_advance, 82759.0   ,           1, 32.0%            ,                 1.8 , False
L506818, C104346    , 2025-01-17    , nano_loan       , 8229.0    ,           1, 24.2             ,                 0.09, False
L506819, C112134    , 2025-05-26    , nano_loan       , 7011.0    ,           3, 21.5             ,                 0.74, False
L506820, C104858    , 2025-01-26    , emergency       , 33452.0   ,           6, 20.3             ,                 0.78, False
L506821, C113248    , 2024-08-22    , merchant_advance, 97385.0   ,           1, 24.5%            ,                 1.76, True
L506822, C113570    , 30/01/2025    , merchant_advance, 317744.0  ,           3, 30.4%            ,                 4.26, True
L506823, C113748    , 2025-01-29    , emergency       , 48802.0   ,           6, 30.0%            ,                 2.25, False
L506824, C112826    , 2024-08-16    , nano_loan       , 12464.0   ,           6, 21.6             ,                 0.62, False
L506825, C100832    , 2025-02-05    , nano_loan       , 15876.0   ,          12, 30.9             ,                 0.28, False
L506826, C114690    , 2024-11-30    , nano_loan       , 14251.0   ,           1, 34.4             ,                 0.35, False
L506827, C110903    , 2024-08-29    , emergency       , 9757.0    ,           3, 31.5             ,                 0.37, False
L506828, C113116    , 19/07/2024    , nano_loan       , 23134.0   ,           6, 27.1             ,                 0.87, False
L506829, C111881    , 2024-11-06    , device_finance  , 28302.0   ,          12, 21.2             ,                 0.85, False
L506830, C112094    , 2025-03-01    , nano_loan       , 24386.0   ,           6, 32.9             ,                 0.87, False
L506831, C105118    , 2025-05-02    , device_finance  , 61258.0   ,           6, 26.0             ,                 0.55, False
L506832, C109676    , 2024-09-28    , merchant_advance, 308445.0  ,          12, 19.5             ,                 5.28, True
L506833, C112681    , 2025-05-06    , device_finance  , 78091.0   ,           3, 24.2             ,                 1.76, False
L506834, C109578    , 2024-08-31    , device_finance  , 70062.0   ,          12, 27.4%            ,                 7.87, False
L506835, C108332    , 2025-02-19    , emergency       , 14472.0   ,           3, 33.1             ,                 0.31, False
L506836, C103791    , 2024-12-20    , nano_loan       , 13352.0   ,           3, 22.7             ,                 0.41, False
L506837, C114233    , 2025-01-16    , nano_loan       , 10477.0   ,           6, 31.2%            ,                 0.36, False
L506838, C108873    , 2025-02-17    , merchant_advance, 349396.0  ,           1, 34.0             ,                 5.55, False
L506839, C102936    , 2025-01-29    , nano_loan       , 3845.0    ,           3, 21.4%            ,                 0.22, False
L506840, C113961    , 2024-11-17    , merchant_advance, 343931.0  ,           1, 19.0             ,                14.04, False
L506841, C102773    , 2024-08-20    , merchant_advance, 120537.0  ,           6, 20.9             ,                 1.62, False
L506842, C113774    , 2025-01-18    , nano_loan       , 17097.0   ,           1, 21.6             ,                 0.35, False
L506843, C106216    , 2025-02-04    , device_finance  , 40261.0   ,           3, 28.6%            ,                 0.56, False
L506844, C112762    , 2025-03-02    , emergency       , 30408.0   ,           3, 20.2             ,                 0.7 , False
L506845, C103944    , 2025-03-02    , emergency       , 49789.0   ,          12, 33.4             ,                 0.88, False
L506846, C110027    , 2024-08-10    , nano_loan       , 12952.0   ,           1, 23.6             ,                 0.58, False
L506847, C111380    , 2024-07-28    , emergency       , 49366.0   ,           6, 18.0%            ,                 0.97, False
L506848, C108137    , 2024-07-17    , emergency       , 24350.0   ,           3, 21.9             ,                 0.41, False
L506849, C114798    , 2025-04-19    , merchant_advance, 84218.0   ,          12, 18.4%            ,                 4.15, False
L506850, C112533    , 2024-10-19    , device_finance  , 109120.0  ,           6, 25.4             ,                 3.82, False
L506851, C109597    , 01/04/2025    , nano_loan       , 22253.0   ,          12, 22.4             ,                 0.45, False
L506852, C104992    , 2024-10-03    , nano_loan       , 10814.0   ,           6, 23.9             ,                 0.4 , False
L506853, C107405    , 2025-04-16    , merchant_advance, 228100.0  ,           6, 28.7%            ,                 8.84, False
L506854, C111469    , 2025-02-19    , device_finance  , 89255.0   ,           3, 23.6             ,                 1.51, False
L506855, C114263    , 2024-12-13    , merchant_advance, 172165.0  ,           6, 28.6             ,                13.24, True
L506856, C114549    , 2024-09-04    , emergency       , 48842.0   ,           6, 31.1             ,                 2.94, False
L506857, C110482    , 2024-12-18    , merchant_advance, 281871.0  ,           1, 30.2             ,                19.85, False
L506858, C100966    , 2025-05-14    , device_finance  , 52030.0   ,           3, 23.2%            ,                 2.33, False
L506859, C111050    , 2024-08-16    , device_finance  , 111950.0  ,           3, 23.7             ,                 2.48, False
L506860, C109897    , 2025-01-01    , device_finance  , 44480.0   ,           3, 30.7             ,                 1.62, False
L506861, C106901    , 2024-07-18    , device_finance  , 79278.0   ,           1, 27.7             ,                 5.36, True
L506862, C112928    , 2024-10-11    , merchant_advance, 347982.0  ,           3, 25.6%            ,                 9.04, False
L506863, C111234    , 18/12/2024    , merchant_advance, 336566.0  ,           1, 19.2             ,                10.96, True
L506864, C114015    , 2025-04-15    , device_finance  , 74251.0   ,           1, 19.5             ,                 1.36, False
L506865, C109364    , 30/10/2024    , nano_loan       , 6297.0    ,           6, 26.8             ,                 0.29, False
L506866, C114139    , 2025-04-24    , merchant_advance, 397130.0  ,           6, 27.7             ,                11.41, False
L506867, C105435    , 2025-03-28    , merchant_advance, 102038.0  ,           3, 29.6             ,                 4.22, True
L506868, C111717    , 2024-09-29    , nano_loan       , 8139.0    ,           6, 25.8             ,                 0.55, False
L506869, C106714    , 2024-11-09    , merchant_advance, 205632.0  ,           3, 33.1%            ,                 4.94, False
L506870, C108167    , 2024-12-14    , emergency       , 6680.0    ,           6, 26.2             ,                 0.13, False
L506871, C114814    , 2025-03-03    , merchant_advance, 180299.0  ,           3, 27.5%            ,                 8.97, True
L506872, C110919    , 2024-07-11    , device_finance  , 26614.0   ,           3, 22.2             ,                 2.38, True
L506873, C108896    , 2025-04-01    , nano_loan       , 16045.0   ,          12, 25.9             ,                 0.34, False
L506874, C100306    , 2024-09-07    , nano_loan       , 8779.0    ,           6, 28.3             ,                 0.59, False
L506875, C103996    , 2025-05-14    , nano_loan       , 12080.0   ,           1, 27.7             ,                 0.44, False
L506876, C108300    , 2024-08-17    , emergency       , 25588.0   ,           3, 29.8             ,                 1.76, False
L506877, C105374    , 2025-02-28    , emergency       , 38994.0   ,          12, 33.3             ,                 1.92, False
L506878, C101311    , 2025-02-27    , emergency       , 11644.0   ,           1, 27.4             ,                 0.45, False
L506879, C114920    , 2025-04-24    , merchant_advance, 151689.0  ,           6, 35.5             ,                13.54, False
L506880, C111646    , 2024-09-10    , nano_loan       , 15605.0   ,           3, 20.1%            ,                 0.47, False
L506881, C109510    , 07/05/2025    , device_finance  , 52450.0   ,           1, 27.4             ,                 2.21, False
